"Population, low access to store, 2015","Population, low access to store, 2019","Population, low access to store (%), 2015","Population, low access to store (%), 2019","Low income & low access to store, 2015","Low income & low access to store, 2019","Low income & low access to store (%), 2015","Low income & low access to store (%), 2019","Households, no car & low access to store, 2015","Households, no car & low access to store, 2019","Households, no car & low access to store (%), 2015","Households, no car & low access to store (%), 2019","SNAP households, low access to store, 2015","SNAP households, low access to store, 2019","SNAP households, low access to store (%), 2015","SNAP households, low access to store (%), 2019","Children, low access to store, 2015","Children, low access to store, 2019","Children, low access to store (%), 2015","Children, low access to store (%), 2019","Seniors, low access to store, 2015","Seniors, low access to store, 2019","Seniors, low access to store (%), 2015","Seniors, low access to store (%), 2019","White, low access to store, 2015","White, low access to store, 2019","White, low access to store (%), 2015","White, low access to store (%), 2019","Black, low access to store, 2015","Black, low access to store, 2019","Black, low access to store (%), 2015","Black, low access to store (%), 2019","Hispanic ethnicity, low access to store, 2015","Hispanic ethnicity, low access to store, 2019","Hispanic ethnicity, low access to store (%), 2015","Hispanic ethnicity, low access to store (%), 2019","Asian, low access to store, 2015","Asian, low access to store, 2019","Asian, low access to store (%), 2015","Asian, low access to store (%), 2019","American Indian or Alaska Native, low access to store, 2015","American Indian or Alaska Native, low access to store, 2019","American Indian or Alaska Native, low access to store (%), 2015","American Indian or Alaska Native, low access to store (%), 2019","Hawaiian or Pacific Islander, low access to store, 2015","Hawaiian or Pacific Islander, low access to store, 2019","Hawaiian or Pacific Islander, low access to store (%), 2015","Hawaiian or Pacific Islander, low access to store (%), 2019","Multiracial, low access to store, 2015","Multiracial, low access to store, 2019","Multiracial, low access to store (%), 2015","Multiracial, low access to store (%), 2019",CountyFIPS
4707.387220895783,4445.710213710033,10.78612232208252,10.18653678894043,2072.73893367958,1907.003365799956,4.749304294586182,4.369551658630371,641.1107684190313,619.581447796906,3.871909379959106,3.741885900497437,2469.001278066882,2481.910075038804,14.91122913360596,14.98919010162354,9364.548958673888,9346.599223836163,85.44296264648438,85.27919006347656,4841.389563953587,4810.447742232207,81.76641845703125,81.24384307861328,31921.21109868596,31863.00333835199,86.9479751586914,86.7894287109375,2794.327128953055,2746.276939262163,66.05974578857422,64.9238052368164,2971.599631994768,2969.299623671732,86.88887786865234,86.82162475585938,103.2003808279685,102.5685084869319,79.3849105834961,78.89884948730469,141.1000243906705,140.8776050542326,91.0322723388672,90.88877868652344,53.00000042654566,48.23349232412879,96.36363983154295,87.69725799560547,2000.940925217005,2001.85890437524,84.78562927246094,84.82453155517578,01021
2702.895198891986,3372.20613463109,19.50281524658203,24.33224678039551,1010.379176476578,1807.806133939656,7.290419101715088,13.04427528381348,423.036623630143,474.201491222375,7.211670875549316,8.083898544311523,1214.234588485295,1274.356559283321,20.69953346252441,21.72445487976074,2805.828243185377,2806.776717981046,89.32913970947266,89.35933685302734,2151.637467419341,2154.342397259089,85.41633605957031,85.52371215820312,6665.162791912739,6678.441725299589,86.21346282958984,86.38522338867188,5563.929043957637,5560.535013489753,92.54705810546876,92.4906005859375,61.80393370530138,61.82003459961199,84.66292572021484,84.68498229980469,7.91062174723446,7.91062174723448,65.92184448242188,65.92184448242188,14.05272399978275,14.05272399978275,78.07068634033203,78.07068634033203,0.0,0.0,59.77189636230469,59.931251525878906,65.32277864944132,65.30344610904531,75.95671844482422,75.93424224853516,01023
8757.354817556055,10185.64940438337,33.89987564086914,39.42882919311523,4187.266752646882,4740.444249058557,16.208984375,18.35034370422363,943.7213259184318,892.4969347210265,9.129547119140623,8.634003639221191,1579.915311323126,1605.353407741611,15.28407955169678,15.53016757965088,5022.454447160265,5084.313473710784,78.6109619140625,79.57917785644531,3114.469156216633,3166.953262188877,74.61593627929688,75.87334442138672,10790.4335924543,10921.07485908138,76.69107055664062,77.61958312988281,9108.444845277289,9223.794202788213,80.34972381591797,81.36727142333984,199.5748046931373,201.1078847941508,73.64383697509766,74.20954895019531,51.16185721562597,51.16185721562628,66.4439697265625,66.4439697265625,69.87323809216662,69.88470983399966,67.83809661865234,67.84923553466797,1.9999999135025,1.99999991350251,49.99999618530273,49.99999618530273,174.2648900280813,183.0606576259358,71.71394348144531,75.33360290527344,01025
642.7409199126661,978.465401189062,4.613414764404297,7.02315092086792,324.1809049146486,414.4237568765898,2.326879978179932,2.974617719650269,192.8890386522248,133.8106102891407,3.401923179626465,2.359975576400757,661.1121421253539,636.63785801141,11.65982627868652,11.22818088531494,2377.885647039104,2377.885647039104,75.63249206542969,75.63249206542969,1733.756272848782,1733.756272848784,70.7944564819336,70.7944564819336,9322.60381519512,9322.60381519515,81.92094421386719,81.92094421386719,928.5069641114716,928.5069641114736,44.94225311279297,44.94225311279297,210.5083976305085,210.5083976305086,52.75899505615234,52.75899505615234,6.36323217288553,6.36323217288555,26.51346778869629,26.51346778869629,43.8223320888682,43.82233208886832,79.67696380615234,79.67696380615234,0.0,0.0,59.77189636230469,59.931251525878906,275.866088774003,275.8660887740032,67.78036499023438,67.78036499023438,01027
789.5351428671922,891.4576464710483,5.273411273956299,5.954165458679199,310.1772850175663,303.1608309181115,2.071715831756592,2.02485203742981,209.2639517171922,195.2510017272834,3.552265405654907,3.314394950866699,677.687554843479,646.956434598701,11.50377750396729,10.98211574554443,2964.091719683978,3004.922464030481,83.47203063964844,84.62186431884766,1869.305151490148,1888.218548566001,79.1742935180664,79.97537231445312,11796.15170509301,11889.74493290366,83.78543853759766,84.45021057128906,214.4792520302429,265.4001900311195,43.06812286376953,53.29320907592773,240.2912427612127,241.7858289851975,78.27075958251953,78.75759887695312,19.00000009603149,19.0000000960316,82.60869598388672,82.60869598388672,39.91399763518006,39.91399763518006,78.26274108886719,78.26274108886719,7.999999970446532,7.999999970446542,80.0,80.0,233.0050105123639,236.6243756237541,74.92122650146484,76.08500671386719,01029
16386.3485083996,16060.31676934311,32.80681610107422,32.15407562255859,4945.081975179522,4491.271715627619,9.900460243225098,8.991894721984863,543.2931098834733,504.8243079084962,2.737130880355835,2.543323516845703,1566.885674043501,1617.865525591242,7.894028186798096,8.150866508483887,8076.40509171119,8064.395849889383,66.83552551269531,66.73614501953125,4584.011507590996,4560.637262883482,63.57852172851563,63.25432968139648,27637.48762293492,27611.71367405226,74.03559875488281,73.966552734375,3317.132606419126,3302.789826908302,39.68336486816406,39.51177978515625,1718.294987088908,1708.844900022286,54.0344352722168,53.73726272583008,402.4487527724554,398.1664075531307,62.49204254150391,61.82708358764648,541.0011934315207,536.0521202343183,83.87615203857422,83.10885620117188,42.37429084263465,33.9643823187353,42.37429046630859,33.96438217163086,1689.653699103415,1690.669678131564,58.87295150756836,58.90835189819336,01031
17572.77156324468,17902.27802521301,32.28627014160156,32.89167022705078,5926.952628536953,4805.613205351737,10.88952827453613,8.829303741455078,682.2699334156888,799.6600056592538,2.995959758758545,3.511439085006714,2304.947481025009,1443.396038983892,10.12140464782715,6.338190078735352,8075.093161346746,8097.358927549538,67.1023178100586,67.28734588623047,6124.82869522393,6060.370270878728,64.72396087646484,64.04280090332031,31138.67994380657,30686.18003418291,71.11073303222656,70.0773696899414,3940.275842742496,4360.118911844844,44.93927764892578,49.72763442993164,674.1852106086193,648.9612225105855,61.68208694458008,59.37430953979492,157.3014453544695,159.2886880496687,68.69058990478516,69.55838012695312,202.0507814913691,201.1065489121463,75.67445373535156,75.32080841064453,14.00000013667158,14.1152883048635,70.0,70.5764389038086,848.1196554613712,828.3911494384239,62.59185791015625,61.13587951660156,01033
3558.359440280653,3486.381866865452,26.90020751953125,26.35607719421387,1750.034803964982,1757.865313411483,13.22977638244629,13.28897285461426,325.6632102872883,256.6236708237074,5.789567947387695,4.562198638916016,1237.206842432995,739.7969966071475,21.99478912353516,13.15194702148438,2123.331995869992,2123.331995869995,69.80052947998047,69.80052947998047,1937.697420669973,1937.697420669974,82.03630065917969,82.03630065917969,5825.303363898474,5825.303363898494,85.81766510009766,85.81766510009766,4117.74059563257,4117.740595632583,66.96601867675781,66.96601867675781,76.07939579814277,76.07939579814297,47.2542839050293,47.2542839050293,12.95933372559555,12.95933372559557,76.23137664794922,76.23137664794922,40.75201495125278,40.7520149512529,92.61821746826172,92.61821746826172,0.999999966472387,0.999999966472387,100.0,100.0,141.5414243434778,141.5414243434778,61.8084831237793,61.8084831237793,01035
2825.774137892513,2606.285470482222,24.48889923095703,22.58675384521484,1166.20518076744,890.4899276486076,10.10663986206055,7.717219352722168,280.1719889057332,168.2329578887803,5.844221591949463,3.509239912033081,806.106245768082,440.704810042972,16.81489944458008,9.192841529846191,2290.873350590202,2114.439791909804,96.66132354736328,89.21686553955078,1917.48812225235,1729.716260539315,97.33441925048828,87.8028564453125,7588.76638516234,7372.881995581789,99.22550201416016,96.40274810791016,3329.310203578568,2698.160545572618,92.94556427001952,75.32553100585938,228.4948365914949,215.9179180834029,99.3455810546875,93.87735748291016,15.99999974420131,15.99999974420131,100.0,100.0,39.40207224340825,30.88149945183388,98.50518035888672,77.20375061035156,14.9999997958657,14.9999997958657,100.0,100.0,233.1057091467776,218.3533737568266,97.94357299804688,91.7451171875,01037
5298.421716889606,4878.056130820186,14.02997970581055,12.9168701171875,2591.934989592187,2069.70514689132,6.863325595855713,5.480484962463379,512.5427243917583,451.0896400355975,3.300127029418945,2.904446840286255,1544.975089499736,1421.688852938759,9.947686195373535,9.153878211975098,5581.699521990618,5929.877657942009,65.4898452758789,69.57500457763672,4265.23883238228,4737.343569671875,61.46762847900391,68.27127075195312,22621.98856815337,23396.7784932258,70.64514923095703,73.064697265625,1763.500629312496,2537.448478145412,37.39398956298828,53.80509948730469,265.2114320122159,284.3523399446314,54.90919876098633,58.87211990356445,59.20308695856327,64.24427121232121,38.19554138183594,41.44791793823242,143.7243034955975,151.771851310034,67.160888671875,70.92142486572266,1.00000002072192,1.00000002072193,100.0,100.0,400.5915279188507,422.013931285388,60.97283554077148,64.23347473144531,01039
